Datum;Euro;US$
23.08.2017;14,05;16,5
23.08.2017;17,02;19,99
23.08.2018;215,55;250
23.08.2018;291,82;338,47
23.08.2018;287,11;333
23.08.2018;215,55;250
23.08.2018;274,58;318,47
23.08.2018;344,87;400
23.08.2018;327,63;380
23.08.2018;275,9;320
23.08.2018;38,8;45
23.08.2018;14,22;16,49
23.08.2018;32,33;37,5
23.08.2018;19,16;22,21
23.08.2018;40,52;47
23.08.2018;32,33;37,5
23.08.2018;43,07;49,95
23.08.2018;19,16;22,21
23.08.2018;63,8;74
23.08.2018;103,46;120
23.08.2018;46,17;53,55
23.08.2018;56,04;65
23.08.2018;659,57;765
23.08.2018;86,21;99,99
23.08.2018;97;112,5
23.08.2018;86,21;99,99
23.08.2018;43,11;50
23.08.2018;215,55;250
23.08.2018;102,6;119
23.09.2014;38,98;49,99
23.09.2014;89,67;114,99
23.09.2014;;114,99
23.09.2014;198,86;255
23.09.2014;311,93;399,99
23.09.2014;130,7;167,6
23.09.2014;28,66;36,75
23.09.2014;28,07;36
23.09.2014;67,6;86,69
23.09.2014;77,2;99
23.09.2014;29,64;38,01
23.09.2014;16,77;21,5
23.09.2014;31,19;39,99
23.09.2014;30,3;38,85
23.09.2014;38,98;49,99
23.09.2014;42,89;55
23.09.2014;37,09;47,56
23.09.2014;19,5;25
23.09.2014;41,53;53,25
23.09.2014;41,53;53,25
23.09.2014;39,77;51
23.09.2014;21,06;27
23.09.2014;55,33;70,95
23.09.2014;31,19;40
23.09.2014;54,58;69,99
23.09.2014;69,41;89
23.09.2014;;23,49
23.09.2014;42,89;55
23.09.2014;66,28;84,99
23.09.2014;101,37;129,99
23.09.2014;155,96;199,99
23.09.2014;130,62;167,5
23.09.2014;147;188,5
23.09.2014;19,5;25
23.09.2014;34,31;43,99
23.09.2014;38,98;49,99
23.09.2014;335,33;430
23.09.2014;206,66;265
23.09.2014;22,44;28,77
23.09.2014;28,85;37
23.09.2014;28,07;36
23.09.2014;24,18;31
23.09.2014;21,05;26,99
23.09.2014;28,07;36
23.09.2014;35,86;45,99
23.09.2014;21,02;26,95
23.09.2014;417,22;535
23.09.2014;51,47;66
23.09.2014;136,47;175
23.09.2014;11,7;15
23.09.2014;100,28;129
23.09.2015;45,56;51
23.09.2015;132,73;148,59
23.09.2015;429,75;481,09
23.09.2015;45,56;51
23.09.2015;39,52;44,24
23.09.2015;17,86;19,99
23.09.2015;44,66;49,99
23.09.2015;207,69;232,5
23.09.2015;49,12;54,99
23.09.2015;30,37;34
23.09.2015;31,31;35,05
23.09.2015;96,91;108,49
23.09.2015;70,57;79
23.09.2015;260,45;291,56
23.09.2015;33,05;37
23.09.2015;40,2;45
23.09.2015;53,59;59,99
23.09.2016;340,93;380,58
23.09.2016;94,06;105
23.09.2016;35,82;39,99
23.09.2016;29,56;33
23.09.2016;273,18;304,95
23.09.2016;40,8;45,55
23.09.2016;26,87;29,99
23.09.2016;26,87;29,99
23.09.2016;59,12;66
23.09.2016;70,56;78,77
23.09.2016;100,78;112,5
23.09.2016;41,81;46,67
23.09.2016;35,84;40,01
23.09.2016;31,35;35
23.09.2016;458,65;511,99
23.09.2017;32,58;39
23.09.2017;16,71;20
23.09.2017;13,37;16
23.09.2017;24,23;29
23.09.2017;15,46;18,5
23.09.2017;67,53;80,83
23.09.2017;58,48;70
23.09.2017;66,85;80,01
23.09.2017;37,6;45
23.09.2017;396,86;475
23.09.2017;16,71;20
23.09.2017;276,56;331,01
23.09.2017;401,04;480
23.09.2017;254,83;305
23.09.2017;93,99;112,5
23.09.2017;26,73;31,99
23.09.2017;33,42;40
23.09.2017;191,33;229
23.09.2017;72,27;86,5
23.09.2017;208,87;250
23.09.2017;447,57;535,69
23.09.2017;169,19;202,5
23.09.2017;66,83;79,99
23.09.2017;177,53;212,49
23.09.2017;171,69;205,5
23.09.2017;25,06;29,99
23.09.2017;190,87;228,45
23.09.2017;192,16;229,99
23.09.2017;83,55;100
23.09.2018;156,03;183,5
23.09.2018;403,89;475
23.09.2018;255,09;300
23.09.2018;163,68;192,5
23.09.2018;115,5;135,83
23.09.2018;88,01;103,5
23.09.2018;234,68;276
23.09.2018;158,16;186
23.09.2018;301,01;354
23.09.2018;182,77;214,95
23.09.2018;17,43;20,5
23.09.2018;59,48;69,95
23.09.2018;51,83;60,95
23.09.2018;193,44;227,5
23.09.2018;193,44;227,5
23.09.2018;233,83;274,99
23.09.2018;29,72;34,95
23.09.2018;34,86;41
23.09.2018;19,75;30
23.09.2018;25,47;29,95
23.09.2018;33,97;39,95
23.09.2018;21,4;25,17
23.09.2018;22,53;26,5
23.09.2018;46,77;55
23.09.2018;24,79;29,15
23.09.2018;76,52;89,99
23.09.2018;79,99;94,07
23.09.2018;34;39,99
23.09.2018;76,52;89,99
23.09.2018;252,44;296,88
23.09.2018;51,02;60
23.09.2018;297,61;350
23.09.2018;55,27;65
23.09.2018;122,02;143,5
23.09.2018;68,02;79,99
23.09.2018;56,12;66
23.09.2018;68,87;80,99
23.09.2018;18,28;21,5
23.09.2018;42,51;49,99
23.09.2018;191,32;225
23.09.2018;22,96;27
23.09.2018;172,19;202,5
23.09.2018;118,62;139,5
23.09.2018;151,77;178,49
23.09.2018;99,91;117,5
23.09.2018;23,81;28
23.09.2018;219,38;258
23.09.2018;198,55;233,5
23.09.2018;170,06;200
23.09.2018;233,41;274,5
23.10.2014;82,08;104,49
23.10.2014;321,32;407
23.10.2014;118,42;150
23.10.2014;15,7;19,99
23.10.2014;15,15;19,29
23.10.2014;15,15;19,29
23.10.2014;41,64;53
23.10.2014;50,35;63,77
23.10.2014;40,26;51
23.10.2014;109,19;139
23.10.2014;35,35;45
23.10.2014;35,13;44,5
23.10.2014;120,58;153,5
23.10.2014;60,49;77
23.10.2014;;66,99
23.10.2014;123,73;157,5
23.10.2014;43,99;56
23.10.2014;43,99;56
23.10.2014;40,85;52
23.10.2014;14,93;19
23.10.2014;23,56;29,99
23.10.2014;27,46;34,95
23.10.2014;18,07;23
23.10.2014;35,34;44,99
23.10.2014;23,56;29,99
23.10.2014;89,69;113,61
23.10.2014;23,5;29,77
23.10.2014;59,21;75
23.10.2014;51,85;66
23.10.2014;;59
23.10.2014;46,58;59
23.10.2014;219,95;279,99
23.10.2014;15,7;19,99
23.10.2014;16,1;20,5
23.10.2014;35,35;45
23.10.2014;20,42;26
23.10.2014;32,6;41,5
23.10.2014;20,42;26
23.10.2014;43,99;56
23.10.2014;47,92;61
23.10.2014;217,11;275
23.10.2014;80,92;102,5
23.10.2014;142,11;180
23.10.2014;142,11;180
23.10.2014;104,61;132,5
23.10.2014;15,79;20
23.10.2014;40,27;51,01
23.10.2015;33,11;37,55
23.10.2015;24,69;28
23.10.2015;45,93;52,1
23.10.2015;53,78;61
23.10.2015;31,74;36
23.10.2015;52,89;59,99
23.10.2015;30,86;35
23.10.2015;167,47;189,95
23.10.2015;145,47;165
23.10.2016;56,58;61,51
23.10.2016;163,28;177,5
23.10.2016;186,27;202,49
23.10.2016;18,85;20,49
23.10.2016;26,68;29
23.10.2016;163,28;177,5
23.10.2016;161,44;175,5
23.10.2016;26,68;29
23.10.2016;26,68;29
23.10.2016;45,07;49
23.10.2016;14,26;15,5
23.10.2016;17,48;19
23.10.2016;29,03;31,56
23.10.2016;19,33;21,01
23.10.2016;22,09;24,01
23.10.2016;6,9;7,5
23.10.2016;7,95;8,64
23.10.2016;13,79;14,99
23.10.2016;13,79;14,99
23.10.2016;14,26;15,5
23.10.2016;7,95;8,64
23.10.2016;45,98;49,99
23.10.2016;91,07;99
23.10.2016;43,54;47,33
23.10.2016;9,66;10,5
23.10.2016;48,75;53
23.10.2016;101,65;110,5
23.10.2016;92,91;101
23.10.2016;24,83;26,99
23.10.2016;57,03;62
23.10.2016;150,4;163,5
23.10.2016;204,24;222,03
23.10.2016;163,28;177,5
23.10.2016;183,97;200
23.10.2016;45,99;50
23.10.2016;45,99;50
23.10.2016;61,44;66,79
23.10.2016;40,26;43,77
23.10.2016;18,86;20,5
23.10.2016;21,16;23
23.10.2016;140,28;152,5
23.10.2016;22,99;24,99
23.10.2016;41,39;44,99
23.10.2016;51,1;55,55
23.10.2016;33,12;36
23.10.2016;38,72;42,09
23.10.2016;47,83;52
23.10.2016;47,83;52
23.10.2016;33,12;36
23.10.2016;45,07;49
23.10.2016;52,43;57
23.10.2016;48,75;53
23.10.2016;55,19;60
23.10.2017;110,28;129,99
23.10.2017;36,27;42,75
23.10.2017;59,38;69,99
23.10.2017;115,38;136
23.10.2017;143,38;169
23.10.2017;322,38;380
23.10.2017;17,39;20,5
23.10.2017;33,93;39,99
23.10.2017;44,12;52
23.10.2017;50,9;60
23.10.2017;25,45;30
23.10.2017;36,61;43,15
23.10.2017;67,86;79,99
23.10.2017;35,63;42
23.10.2017;180,28;212,5
23.10.2017;217,63;256,52
23.10.2017;162,46;191,5
23.10.2017;61,08;72
23.10.2017;47,51;56
23.10.2017;171,79;202,49
23.10.2017;12,72;14,99
23.10.2017;20,41;24,06
23.10.2017;42,41;49,99
23.10.2017;18,24;21,5
23.10.2017;16,12;19
23.10.2017;30,17;35,56
23.10.2017;53,46;63,01
23.10.2017;16,97;20
23.10.2017;30,17;35,56
23.10.2017;19,56;23,05
23.10.2017;8,48;10
23.10.2017;79,74;93,99
23.10.2017;152,71;180
23.10.2017;38,18;45
23.10.2017;52,6;62
23.10.2017;50,9;60
23.10.2017;372,44;439
23.10.2017;161,62;190,5
23.10.2017;39,49;46,55
23.10.2017;49,21;58
23.10.2017;64,48;76
23.10.2017;33,09;39
23.10.2017;37,71;44,45
23.10.2017;38,92;45,88
23.10.2017;68,72;81
23.10.2017;42,41;49,99
23.10.2017;59,39;70
23.10.2017;16,29;19,2
23.10.2017;16,29;19,2
23.10.2017;25,45;30
23.10.2018;40,98;47
23.10.2018;45,23;51,88
23.10.2018;35,75;41
23.10.2018;174,37;199,99
23.10.2018;36,62;42
23.10.2018;33,13;38
23.10.2018;87,18;99,99
23.10.2018;44,69;51,26
23.10.2018;45,56;52,26
23.10.2018;44,69;51,26
23.10.2018;47,08;54
23.10.2018;113,34;130
23.10.2018;30,52;35
23.10.2018;47,95;55
23.10.2018;129,91;149
23.10.2018;108,98;124,99
23.10.2018;166,09;190,5
23.10.2018;112,92;129,51
23.10.2018;61,03;70
23.10.2018;43,59;49,99
23.10.2018;43,55;49,95
23.10.2018;43,59;50
23.10.2018;54,49;62,5
23.10.2018;52,3;59,99
23.10.2018;44,46;50,99
23.11.2014;215,1;267
23.11.2014;225,57;280
23.11.2014;47,53;59
23.11.2014;142,99;177,5
23.11.2014;80,52;99,95
23.11.2014;81,35;100,98
23.11.2014;184,48;229
23.11.2014;142,99;177,49
23.11.2014;20,14;25
23.11.2014;48,33;59,99
23.11.2014;16,11;20
23.11.2014;33,03;41
23.11.2014;16,11;20
23.11.2014;39,47;49
23.11.2014;33,02;40,99
23.11.2014;184,08;228,5
23.11.2014;65,26;81,01
23.11.2014;83,38;103,5
23.11.2014;54,59;67,76
23.11.2014;39,47;48,99
23.11.2014;17,72;22
23.11.2014;37,06;46
23.11.2014;11,87;14,74
23.11.2014;12,49;15,5
23.11.2014;40,24;49,95
23.11.2014;24,17;30
23.11.2014;18,13;22,5
23.11.2014;24,08;29,89
23.11.2014;;35
23.11.2014;53,98;67
23.11.2014;83,38;103,5
23.11.2014;45,11;56
23.11.2014;92,64;115
23.11.2014;29,79;36,98
23.11.2014;40,28;50
23.11.2014;70;86,89
23.11.2014;306,13;380
23.11.2014;23,36;29
23.11.2014;567,95;705
23.11.2014;51,25;63,62
23.11.2014;45,52;56,51
23.11.2014;49,14;61
23.11.2014;40,27;49,99
23.11.2014;36,25;45
23.11.2014;116,81;145
23.11.2014;40,27;49,99
23.11.2014;69,78;86,62
23.11.2014;24,17;30
23.11.2014;272,29;338
23.11.2014;38,67;48
23.11.2014;1.690,95;2.099,00
23.11.2014;27,66;34,33
23.11.2014;40,27;49,99
23.11.2014;56,38;69,99
23.11.2014;40,27;49,99
23.11.2014;102,71;127,5
23.11.2014;741,15;920
23.11.2014;16,51;20,5
23.11.2014;69,99;86,88
23.11.2015;192,6;205,5
23.11.2015;81,12;86,56
23.11.2015;266,17;284
23.11.2015;334,36;356,76
23.11.2015;726,34;775
23.11.2015;23,43;25
23.11.2015;42,13;44,95
23.11.2015;42,17;45
23.11.2015;83,83;89,45
23.11.2015;123,24;131,5
23.11.2015;374,88;400
23.11.2015;70,89;75,64
23.11.2015;421,74;450
23.11.2015;28,11;29,99
23.11.2015;33,73;35,99
23.11.2015;28,11;29,99
23.11.2015;28,11;29,99
23.11.2015;28,12;30
23.11.2015;28,11;29,99
23.11.2015;28,11;29,99
23.11.2015;222,59;237,5
23.11.2015;26,24;28
23.11.2015;22,49;24
23.11.2015;22,96;24,5
23.11.2015;74,04;79
23.11.2015;142,92;152,5
23.11.2015;72,17;77
23.11.2016;519,36;550
23.11.2016;192,07;203,4
23.11.2016;765,82;811
23.11.2016;14,59;15,5
23.11.2016;10,4;11,01
23.11.2016;122,37;129,99
23.11.2016;31,89;33,77
23.11.2016;33,1;35,05
23.11.2016;19,1;20,29
23.11.2016;28,24;30
23.11.2016;25,02;26,5
23.11.2016;54,59;57,99
23.11.2016;46,25;48,98
23.11.2016;37,76;39,99
23.11.2016;35,84;37,95
23.11.2016;49,59;52,52
23.11.2016;76,25;81
23.11.2016;131,33;139,5
23.11.2016;12,47;13,25
23.11.2016;57,43;61
23.11.2016;67,78;72
23.11.2016;108,26;115
23.11.2016;438,7;466
23.11.2016;28,24;30
23.11.2016;21,17;22,49
23.11.2016;141,64;150
23.11.2016;27,37;28,99
23.11.2016;26,43;27,99
23.11.2016;129,84;137,5
23.11.2017;14,75;17,38
23.11.2017;683,85;806
23.11.2017;74,65;87,99
23.11.2017;64,48;76
23.11.2017;84;99
23.11.2017;53,72;62,99
23.11.2017;182,17;214,71
23.11.2017;76,76;90
23.11.2017;51,16;59,99
23.11.2017;47,51;56
23.11.2017;13,28;15,57
23.11.2017;13,22;15,5
23.11.2017;81,87;96
23.11.2017;65,67;77
23.11.2017;155,66;182,52
23.11.2017;58,54;69
23.11.2017;58,54;69
23.11.2017;38,18;45
23.11.2017;17,39;20,5
23.11.2017;106,06;125
23.11.2017;34,79;41
23.11.2017;46,66;55
23.11.2017;51,76;61
23.11.2017;44,12;52
23.11.2017;67,03;79
23.11.2017;67,03;79
23.11.2017;92,14;108,6
23.11.2018;269,49;407,09
23.11.2018;131,03;197,93
23.11.2018;149,87;170,01
23.11.2018;285,79;326
23.11.2018;189,8;216,5
23.11.2018;59,61;68
23.11.2018;36,82;42
23.11.2018;42,08;48
23.11.2018;46,72;53
23.11.2018;19,72;22,5
23.11.2018;65,75;75
23.11.2018;174,7;263,9
23.11.2018;13,14;14,99
23.11.2018;98,62;112,5
23.11.2018;350,65;399,99
23.11.2018;142,46;162,5
23.11.2018;168,76;192,5
23.11.2018;121,42;138,5
23.11.2018;120,54;137,5
23.11.2018;109,14;124,5
23.11.2018;116,16;132,5
23.11.2018;131,94;150,5
23.11.2018;147,29;168,01
23.11.2018;39,45;45
23.11.2018;49,97;57
23.11.2018;49,09;56
23.11.2018;148,59;169,5
23.11.2018;17,53;20
23.11.2018;44,71;51
23.11.2018;44,71;51
23.11.2018;78,02;89
23.11.2018;40,33;46
23.11.2018;87,67;100
23.11.2018;70,52;80
23.11.2018;67,87;76,99
23.11.2018;178,51;202,5
23.11.2018;97,41;110,5
23.11.2018;75,81;86
23.11.2018;74,93;85
23.11.2018;52,89;60
23.11.2018;48,47;54,99
23.11.2018;48,47;54,99
23.11.2018;43,19;49
23.11.2018;39,67;45
23.11.2018;58,4;66,25
23.11.2018;55,54;63
23.11.2018;52,01;59
23.12.2014;40,78;49,99
23.12.2014;87,7;107,5
23.12.2014;310;380
23.12.2014;96,67;118,5
23.12.2014;265,13;325
23.12.2014;444,61;545
23.12.2014;29,78;36,5
23.12.2014;61,18;75
23.12.2014;63,63;78
23.12.2014;45,68;56
23.12.2014;46,91;57,5
23.12.2014;28,55;35
23.12.2014;41,4;50,75
23.12.2014;48,94;59,99
23.12.2014;61,18;75
23.12.2014;31,82;39
23.12.2014;110,13;135
23.12.2014;56,29;69
23.12.2014;391,58;480
23.12.2014;481,32;590
23.12.2014;24,49;30,02
23.12.2014;22,84;28
23.12.2014;40,79;50
23.12.2014;36,67;44,95
23.12.2014;24,47;29,99
23.12.2014;16,24;19,91
23.12.2014;21,21;26
23.12.2014;40,79;50
23.12.2014;38,59;47,3
23.12.2014;244,74;300
23.12.2014;22,34;27,38
23.12.2014;122,33;149,95
23.12.2014;28,55;35
23.12.2015;79,32;86,99
23.12.2015;150,46;165
23.12.2015;157,3;172,5
23.12.2015;252,14;276,51
23.12.2015;78,42;86
23.12.2015;107,63;117,5
23.12.2015;31,91;34,99
23.12.2015;49,24;54
23.12.2015;36,47;39,99
23.12.2015;56,54;62
23.12.2015;23,71;26
23.12.2015;18,68;20,49
23.12.2015;23,71;26
23.12.2015;57,45;63
23.12.2015;55,61;60,99
23.12.2015;18,88;20,7
23.12.2015;14,13;15,5
23.12.2015;273,55;299,99
23.12.2015;33,74;37
23.12.2015;54,7;59,99
23.12.2015;43,48;47,68
23.12.2015;37,41;41,03
23.12.2015;41,03;45
23.12.2015;30,78;33,76
23.12.2015;37,39;41
23.12.2015;5,46;5,99
23.12.2015;36,47;39,99
23.12.2015;34,65;38
23.12.2015;34,65;38
23.12.2015;32,84;36,01
23.12.2015;81,16;89
23.12.2015;117,63;129
23.12.2015;82,07;90
23.12.2015;108,51;119
23.12.2016;56,43;59
23.12.2016;873,18;913
23.12.2016;69,38;72
23.12.2016;37,3;39
23.12.2016;35,39;37
23.12.2016;239,1;250
23.12.2016;33,47;35
23.12.2016;109,98;115
23.12.2016;71,73;75
23.12.2016;33,43;34,95
23.12.2016;73,23;76
23.12.2016;124,32;129,99
23.12.2016;622,6;651
23.12.2016;64,08;67
23.12.2016;69,82;73
23.12.2016;127,25;133,05
23.12.2016;127,25;133,05
23.12.2016;95,16;99,5
23.12.2016;95,16;99,5
23.12.2016;44,95;47
23.12.2016;38,21;39,95
23.12.2016;76,53;80,02
23.12.2017;265,1;315
23.12.2017;300,03;356,5
23.12.2017;61,77;73,4
23.12.2017;63,11;74,99
23.12.2017;52,18;62
23.12.2017;83,32;99
23.12.2017;52,39;62,25
23.12.2017;34,51;41
23.12.2017;44,6;53
23.12.2017;21,88;26
23.12.2017;23,15;27,51
23.12.2017;19,82;23,55
23.12.2017;109,83;130,5
23.12.2017;18,51;22
23.12.2017;21,88;26
23.12.2017;34,51;41
23.12.2017;64,51;76,65
23.12.2017;24,83;29,5
23.12.2017;31,98;38
23.12.2017;31,14;37
23.12.2017;68,17;81
23.12.2017;40,03;47,56
23.12.2017;45,45;54
23.12.2017;52,18;62
23.12.2017;30,3;36
23.12.2017;996,44;1.184,00
23.12.2017;34,51;41
23.12.2017;42,92;51
23.12.2017;25,25;30
23.12.2017;26,93;32
23.12.2017;17,74;21,08
23.12.2017;40,4;48
23.12.2017;47,97;57
23.12.2017;102,24;121,48
23.12.2017;372,66;441
23.12.2017;32,96;39
23.12.2018;78,76;89,99
23.12.2018;328,56;375
23.12.2018;86,74;99
23.12.2018;34,16;38,99
23.12.2018;197,13;225
23.12.2018;65,7;74,99
23.12.2018;35;39,95
23.12.2018;22,78;26
23.12.2018;21,9;25
23.12.2018;16,2;18,49
23.12.2018;16,21;18,5
23.12.2018;109,96;125,5
23.12.2018;227,8;260
23.12.2018;221,22;252,49
23.12.2018;227,8;260
23.12.2018;219,03;249,99
23.12.2018;43,8;49,99
23.12.2018;77,1;88
23.12.2018;44,68;51
23.12.2018;26,28;29,99
23.12.2018;17,51;19,99
23.12.2018;31,54;36
23.12.2018;131,41;149,99
23.12.2018;75,34;85,99
23.12.2018;48,19;55
23.12.2018;166,91;190,5
23.12.2018;245,32;280
23.12.2018;88,48;100,99
23.12.2018;30,67;35
24.01.2015;24,89;28
24.01.2015;77,78;87,5
24.01.2015;444,46;499,99
24.01.2015;459,29;516,67
24.01.2015;26,67;30
24.01.2015;88;99
24.01.2015;55,11;61,99
24.01.2015;34,67;39
24.01.2015;70,23;79
24.01.2015;73,78;83
24.01.2015;94,08;105,83
24.01.2015;53,33;59,99
24.01.2015;248,9;280
24.01.2015;13,33;15
24.01.2015;180,01;202,5
24.01.2015;117,79;132,51
24.01.2015;34,67;39
24.01.2015;180,01;202,5
24.01.2015;135,56;152,5
24.01.2015;40;45
24.01.2015;42,67;48
24.01.2015;193,34;217,5
24.01.2015;145,33;163,49
24.01.2015;144,45;162,5
24.01.2015;40;45
24.01.2015;33,11;37,25
24.01.2015;37,56;42,25
24.01.2015;44,45;50
24.01.2015;251,36;282,77
24.01.2016;163,98;177,5
24.01.2016;131,96;142,84
24.01.2016;81,29;88
24.01.2016;226,33;245
24.01.2016;108,55;117,5
24.01.2016;115,48;125
24.01.2016;129,33;140
24.01.2016;461,9;500
24.01.2016;24,02;26
24.01.2016;44,34;48
24.01.2016;63,88;69,15
24.01.2016;52,66;57
24.01.2016;60,51;65,5
24.01.2016;48,96;53
24.01.2016;48,04;52
24.01.2016;37,87;40,99
24.01.2016;73,44;79,5
24.01.2016;55,43;60
24.01.2016;38,22;41,37
24.01.2016;32,33;35
24.01.2016;22,63;24,5
24.01.2016;28,18;30,5
24.01.2016;27,71;30
24.01.2016;23,1;25
24.01.2016;46,18;49,99
24.01.2016;39,77;43,05
24.01.2016;32,33;35
24.01.2016;41,58;45
24.01.2016;27,7;29,99
24.01.2016;42,5;46
24.01.2016;40,79;44,15
24.01.2016;32,33;35
24.01.2016;42,5;46
24.01.2016;27,25;29,5
24.01.2016;86,16;93,27
24.01.2016;36,95;40
24.01.2016;42,13;45,6
24.01.2016;103,01;111,51
24.01.2016;50,13;54,26
24.01.2016;84,99;92
24.01.2016;24,02;26
24.01.2016;27,71;30
24.01.2016;155,2;168
24.01.2016;206,38;223,4
24.01.2016;165,36;179
24.01.2016;140,88;152,5
24.01.2016;76,72;83,05
24.01.2017;85,22;91
24.01.2017;108,64;116,01
24.01.2017;120,86;129,06
24.01.2017;146,56;157,5
24.01.2017;133,53;143,5
24.01.2017;263,34;282,99
24.01.2017;48,39;52
24.01.2017;23,4;24,99
24.01.2017;22;23,49
24.01.2017;22,22;23,73
24.01.2017;32,15;34,33
24.01.2017;51,17;54,99
24.01.2017;32,78;35
24.01.2017;33,58;36,09
24.01.2017;28,85;31
24.01.2017;39,08;42
24.01.2017;49,11;52,77
24.01.2017;122,21;130,5
24.01.2017;28,37;30,3
24.01.2017;37,46;40
24.01.2017;243,48;260
24.01.2017;76,79;82
24.01.2017;43,09;46,01
24.01.2017;167,76;180,28
24.01.2017;96,61;103,82
24.01.2017;42,28;45,44
24.01.2017;366,65;394,01
24.01.2017;94,98;102,07
24.01.2017;36,29;39
24.01.2017;36,29;39
24.01.2017;58,62;63
24.01.2017;42,81;46
24.01.2017;44,38;47,69
24.01.2017;141,91;152,5
24.01.2017;60,48;64,99
24.01.2017;60,48;64,99
24.01.2017;20,94;22,5
24.01.2017;130,74;140,5
24.01.2017;82,82;89
24.01.2017;84,47;90,77
24.01.2017;29,78;32
24.01.2018;244,86;299,99
24.01.2018;163,24;199,99
24.01.2018;346,89;425
24.01.2018;281,08;344,37
24.01.2018;183,24;224,5
24.01.2018;306,07;374,99
24.01.2018;61,22;75
24.01.2018;457,08;560
24.01.2018;489,73;600
24.01.2018;21,63;26,5
24.01.2018;48,97;60
24.01.2018;26,12;32
24.01.2018;17,97;22,01
24.01.2018;81,61;99,99
24.01.2018;74,28;91
24.01.2018;40,81;50
24.01.2018;134,68;165
24.01.2018;248,95;305
24.01.2019;448,19;510
24.01.2019;180,16;205
24.01.2019;342,74;390
24.01.2019;145,68;165,77
24.01.2019;40,43;46
24.01.2019;104,14;118,5
24.01.2019;65,91;75
24.01.2019;65,91;75
24.01.2019;15,82;18
24.01.2019;21,97;25
24.01.2019;28,11;31,99
24.01.2019;86,12;98
24.01.2019;57,12;65
24.01.2019;65,03;74
24.01.2019;65,01;73,98
24.01.2019;508,83;579
24.01.2019;68,27;77,69
24.01.2019;104,14;118,5
24.01.2019;45,7;52
24.01.2019;260,13;296
24.01.2019;202,13;230
24.01.2019;276,83;315
24.01.2019;174,88;199
24.01.2019;177,96;202,5
24.01.2019;62,4;71
24.01.2019;241,67;275
24.01.2019;21,96;24,99
24.01.2019;23,72;26,99
24.01.2019;23,72;26,99
24.01.2019;30,75;34,99
24.01.2019;26,36;29,99
24.01.2019;28,12;32
24.01.2019;33,39;37,99
24.01.2019;39,54;44,99
24.01.2019;36,92;42,01
24.01.2019;33,39;37,99
24.01.2019;33,39;37,99
24.01.2019;39,54;44,99
24.02.2015;208,29;236,5
24.02.2015;180,98;205,5
24.02.2015;125,49;142,49
24.02.2015;18,94;21,5
24.02.2015;58,29;66,19
24.02.2015;39,63;45
24.02.2015;57,25;65
24.02.2015;59,89;68
24.02.2015;17,61;20
24.02.2015;17,61;19,99
24.02.2015;44,92;51
24.02.2015;52,84;60
24.02.2015;26,42;30
24.02.2015;44,04;50
24.02.2015;26,42;30
24.02.2015;26,38;29,95
24.02.2015;17,61;19,99
24.02.2015;99,07;112,49
24.02.2015;36,11;41
24.02.2015;31,71;36
24.02.2015;57,25;65
24.02.2015;38,65;43,88
24.02.2015;157,12;178,4
24.02.2015;88,06;99,99
24.02.2015;69,58;79
24.02.2015;62,53;71
24.02.2015;63,41;72
24.02.2015;30,82;35
24.02.2015;352,28;400
24.02.2015;237,79;270
24.02.2015;252,74;286,98
24.02.2015;110,09;125
24.02.2015;30,82;35
24.02.2015;30,82;35
24.02.2015;36,77;41,75
24.02.2015;32,76;37,2
24.02.2015;220,18;250
24.02.2015;39,62;44,99
24.02.2015;203,68;231,27
24.02.2015;664,93;755
24.02.2015;39,63;45
24.02.2016;31,75;34,99
24.02.2016;38,11;42
24.02.2016;41,73;46
24.02.2016;23,14;25,5
24.02.2016;23,14;25,5
24.02.2016;34,48;38
24.02.2016;18,14;19,99
24.02.2016;33,47;36,89
24.02.2016;45,35;49,99
24.02.2016;34,48;38
24.02.2016;29,03;32
24.02.2016;35,38;39
24.02.2016;19,05;21
24.02.2016;23,58;25,99
24.02.2016;30,85;34
24.02.2016;18,15;20
24.02.2017;71,75;76
24.02.2017;237,26;249,99
24.02.2017;130,5;137,5
24.02.2017;365,21;384,81
24.02.2017;26,43;28
24.02.2017;25,58;27,1
24.02.2017;19,35;20,5
24.02.2017;34,93;37
24.02.2017;141,61;150
24.02.2017;29,74;31,5
24.02.2017;91,59;96,51
24.02.2017;66,43;69,99
24.02.2017;47,44;49,99
24.02.2017;37,95;39,99
24.02.2017;37,95;39,99
24.02.2017;162,28;170,99
24.02.2017;14,23;14,99
24.02.2017;142,36;150
24.02.2017;46,29;48,77
24.02.2017;92,06;97
24.02.2017;18,93;19,95
24.02.2017;21,34;22,49
24.02.2017;212,42;225
24.02.2017;212,42;225
24.02.2017;96,77;102,5
24.02.2017;339,85;359,99
24.02.2017;84,97;90
24.02.2018;111,61;137,5
24.02.2018;133,16;164,05
24.02.2018;324,68;399,99
24.02.2018;21,92;27
24.02.2018;77,11;95
24.02.2018;19,47;23,99
24.02.2018;24,34;29,99
24.02.2018;20,29;25
24.02.2018;60,06;73,99
24.02.2018;109,58;135
24.02.2018;27,05;33,33
24.02.2018;27,05;33,33
24.02.2018;27,05;33,33
24.02.2018;206,99;255
24.02.2018;67,37;83
24.02.2018;98,53;121,38
24.02.2018;73,05;90
24.02.2018;84,82;104,5
24.02.2018;23,38;28,8
24.02.2018;10,91;13,44
24.02.2018;10,91;13,44
24.02.2018;142,86;176
